8.585033894587e-03 2.813593055471e-02 4.076676657457e-02 -1.104389839232e-03 1.340388871153e-04
1.355291220741e-01 2.706095615341e-02 -3.599973905726e-03 -9.613393173326e-04 1.916519366341e-04
1.385086083134e-03 2.623199699273e-02 -3.019637628587e-02 -7.391770409267e-04 2.491205061877e-04
7.513636950232e-02 2.565471079938e-02 -7.943800195185e-02 -4.597290050150e-04 2.978929584542e-04
-1.574909178206e-01 2.531905139315e-02 -4.943709740400e-02 -2.235555460633e-04 3.302739108799e-04
-2.373782530568e-02 2.520966572960e-02 9.556998854168e-02 1.115814483871e-04 3.389114836226e-04
3.364905926279e-02 2.537753648128e-02 7.888929013239e-03 4.100604464421e-04 3.263919044218e-04
-7.959967279201e-03 2.590331763944e-02 -4.386814174634e-02 7.060652541927e-04 3.024545528901e-04
-5.408722422989e-02 2.670402734444e-02 -6.504171349934e-02 9.921903225929e-04 2.588096915952e-04
-1.380433942779e-01 2.771550552315e-02 1.128712051287e-01 1.231492403415e-03 1.924762952177e-04
1.716551860274e-01 2.905664342628e-02 8.992728733895e-02 1.388716007290e-03 1.260888163886e-04
4.181118040001e-02 3.043024832399e-02 -9.579763641416e-03 1.482705278037e-03 3.427659684046e-05
1.524956587446e-01 3.175958124087e-02 1.341822636362e-02 1.463327862833e-03 -7.876909128397e-05
6.864763312725e-02 3.314323191144e-02 -1.056756279152e-01 1.305263599141e-03 -1.843934641039e-04
-5.885559708574e-02 3.436148833461e-02 3.151357890540e-02 1.057383342529e-03 -2.914181366768e-04
1.316747909381e-01 3.523989360355e-02 -1.222140869860e-02 7.616545113982e-04 -4.034343023306e-04
-8.329841448294e-02 3.591656078035e-02 -2.713938060011e-02 3.321413707595e-04 -4.852417042848e-04
7.739602973783e-02 3.593364468074e-02 1.473436918277e-03 -1.692818696940e-04 -5.743455661669e-04
-8.035154064639e-02 3.542500999069e-02 -4.296952862004e-02 -7.524290159161e-04 -6.386230476129e-04
-8.543027502252e-03 3.442887747861e-02 1.149856650852e-01 -1.389725449291e-03 -6.604352054293e-04
1.496197895241e-01 3.274931025289e-02 2.415985342709e-02 -2.045974073960e-03 -6.553005244028e-04
3.977667935192e-02 3.030855754645e-02 9.211159858135e-02 -2.678803235491e-03 -6.299359733033e-04
3.338429866868e-01 2.735970227154e-02 7.015841164175e-02 -3.271903200232e-03 -5.567700008437e-04
1.800935026354e-01 2.393433498882e-02 -7.910756281289e-02 -3.742227885698e-03 -4.422251783724e-04
1.756278610610e-01 2.007733864889e-02 -5.667306833665e-02 -4.067229021831e-03 -2.984113440746e-04
6.674736596213e-02 1.584742520801e-02 -1.403223357728e-01 -4.285726118014e-03 -1.407205881636e-04
-1.050168104847e-01 1.147771315848e-02 -1.690515616878e-02 -4.351412632980e-03 3.235044893544e-05
3.293705362457e-02 7.054557485730e-03 7.526245716532e-02 -4.233713501457e-03 2.005981260984e-04
4.550810384591e-02 2.876489070302e-03 -1.338188928364e-01 -3.970383247569e-03 3.684766953011e-04
-2.347007320482e-01 -9.306504825770e-04 -5.344901379397e-02 -3.518354419531e-03 5.199417435684e-04
-6.138992374203e-02 -4.028863814552e-03 9.260336589885e-03 -2.923829017315e-03 6.669180339762e-04
-2.161800588684e-01 -6.663888977487e-03 -1.937219414059e-02 -2.234625463967e-03 7.557554883894e-04
-1.001343120232e-01 -8.578356114780e-03 8.497664802117e-02 -1.464381183901e-03 8.004977877777e-04
-4.622676282608e-02 -9.644134322070e-03 9.189102942768e-03 -6.603885814153e-04 8.071636074906e-04
-8.175610613768e-02 -9.875816259901e-03 3.233298332326e-02 1.274797211380e-04 7.728956261858e-04
1.843920382043e-02 -9.198179342452e-03 2.113220426750e-02 8.893187667962e-04 7.135280412265e-04
-3.949169760269e-02 -8.014337724551e-03 -9.269746735876e-02 1.579146196671e-03 5.941531362624e-04
-1.669557308971e-01 -6.155760367154e-03 -2.751154337991e-02 2.119202396631e-03 4.566999358031e-04
-9.451478436250e-02 -3.928118162568e-03 8.365636512283e-02 2.507054984920e-03 2.909413741371e-04
3.569993485712e-04 -1.235584518339e-03 1.050443655017e-01 2.760423726567e-03 1.375833471801e-04
1.155739466408e-01 1.570013380755e-03 9.369306802902e-02 2.805283993228e-03 -1.571057689265e-05
1.877431354066e-01 4.395849355480e-03 -5.217702680601e-02 2.771897215317e-03 -1.518803512318e-04
1.121989302880e-02 7.124102269868e-03 -8.481090581584e-02 2.556836228721e-03 -2.601535800463e-04
1.812132377494e-02 9.453252166579e-03 5.830527600021e-02 2.242491869221e-03 -3.559563190435e-04
1.278304450292e-01 1.155231158312e-02 1.949222689298e-02 1.851233852103e-03 -4.041978143686e-04
5.710577756089e-02 1.318190255683e-02 -8.746060896531e-02 1.426463477924e-03 -4.260799516333e-04
-4.709077290139e-02 1.438912275899e-02 -5.384970040374e-03 1.041821293388e-03 -4.155640184182e-04
4.633583748014e-02 1.528486555732e-02 1.244116413153e-01 6.768943795497e-04 -3.652148277516e-04
2.017325097293e-01 1.570902661387e-02 8.431732455616e-02 4.062805533775e-04 -3.061553148816e-04
2.149704865925e-01 1.588930941300e-02 -1.194204208023e-01 1.618912622845e-04 -2.261939617154e-04
-3.710833187533e-02 1.592019520902e-02 -1.446997940231e-01 2.029886579694e-05 -1.318164332280e-04
-7.442910145369e-02 1.583307866787e-02 -4.548202703200e-02 -6.383779712499e-05 -3.858267995574e-05
-1.280723859393e-01 1.577576406820e-02 -3.221867459784e-02 -8.100310454887e-05 5.316983106962e-05
-1.388664506494e-01 1.576262381653e-02 4.491276361623e-02 2.874166336350e-05 1.279060507054e-04
-3.824685870686e-02 1.585848664195e-02 1.434992647736e-01 1.947608030364e-04 1.794789553151e-04
1.481320788979e-01 1.621138519195e-02 -4.746000928867e-02 3.500815159576e-04 2.175895599444e-04
-1.331668772842e-01 1.672034363846e-02 -1.264801431343e-01 5.716465747095e-04 2.257195938661e-04
-1.048282073707e-01 1.745730372998e-02 5.939482018676e-02 7.503081466848e-04 2.130061367817e-04
-1.437723691069e-02 1.834690361869e-02 6.145699464946e-02 9.304527556119e-04 1.755046593537e-04
1.808578192825e-02 1.939991190793e-02 1.239345945525e-01 1.081231999347e-03 1.227337054481e-04
2.334919521944e-01 2.071245550308e-02 8.542052619537e-03 1.213961600591e-03 7.694967738461e-05
3.516988716732e-02 2.191173806456e-02 -9.817540673567e-02 1.247506700653e-03 5.524082948434e-06
3.714113872303e-02 2.313119298755e-02 -5.364025222138e-02 1.202322798839e-03 -6.157623679967e-05
-7.211061727544e-02 2.444814096146e-02 6.776851888394e-02 1.120888595264e-03 -1.028671673640e-04
1.726781764909e-01 2.562456541749e-02 1.788498587988e-02 1.008712481221e-03 -1.376446359276e-04
-3.634064551569e-02 2.657638864610e-02 8.769559371904e-03 8.598319032052e-04 -1.687089317820e-04
1.902172952347e-01 2.730155132143e-02 3.854931981830e-02 6.958171492248e-04 -1.914719358885e-04
4.075799412091e-02 2.782229772984e-02 -1.451807727500e-01 5.256417249969e-04 -2.013520446736e-04
-1.001442502652e-01 2.811648067188e-02 -6.079719953604e-03 2.863651163269e-04 -2.008774129454e-04
2.859855421370e-02 2.824789920343e-02 3.327253427390e-02 8.017740546600e-05 -1.848617482761e-04
-3.359918171739e-02 2.819198637824e-02 3.106467067680e-02 -7.350125088147e-05 -1.622542049537e-04
9.072789556730e-02 2.801963041591e-02 8.258527535324e-02 -2.118732404859e-04 -1.313333915230e-04
1.315713689891e-01 2.775812129806e-02 -5.649239243746e-03 -3.349971877472e-04 -9.574006137738e-05
7.942941707981e-02 2.736954487975e-02 -8.556998604908e-02 -4.067984585514e-04 -6.745246648860e-05
-3.956860310906e-02 2.689588183342e-02 -1.107819786190e-02 -4.203911864477e-04 -4.856377808205e-05
5.727302135601e-02 2.633949500964e-02 -1.193795669092e-02 -4.418970111966e-04 -4.379991915304e-05
-6.344451649090e-02 2.588843605517e-02 -5.540756616063e-02 -4.860585391838e-04 -3.259933480506e-05
-5.354211096524e-02 2.540523666336e-02 6.993002597026e-02 -5.321189223171e-04 -3.223360234172e-05
7.641553544962e-02 2.490308176522e-02 3.642280421815e-02 -5.878693853665e-04 -3.990392663791e-05
1.930349747106e-02 2.441554856931e-02 -6.096347811159e-02 -6.320166743462e-04 -4.861542575380e-05
-4.551142077357e-02 2.369630168423e-02 1.480172770990e-02 -7.257465463043e-04 -8.309932213070e-05
4.890695289085e-02 2.292064664814e-02 -6.169654981857e-04 -7.857360239276e-04 -1.158729486267e-04
-4.674535176994e-02 2.206488631536e-02 -2.240449560054e-02 -9.537909483974e-04 -1.422426111174e-04
4.097961689768e-03 2.110694814896e-02 4.861319243066e-02 -1.111302821452e-03 -1.573484231525e-04
5.048103309137e-02 1.993649720447e-02 1.392691930104e-01 -1.272775774190e-03 -1.694903618913e-04
2.826363477106e-01 1.858647203024e-02 -5.832444044916e-02 -1.436593450439e-03 -1.709442809884e-04
-6.616784780695e-02 1.701768300052e-02 -1.735679685433e-01 -1.556755604432e-03 -1.654805488485e-04
-6.449958937596e-02 1.535756749718e-02 1.213677796306e-01 -1.707917496844e-03 -1.387441859907e-04
1.765677114543e-01 1.358301422042e-02 1.079337835445e-01 -1.817882256982e-03 -9.731400538082e-05
1.513679777130e-01 1.180439146738e-02 -7.118799994705e-02 -1.880507760236e-03 -3.524297418935e-05
3.419171156019e-02 9.828822236590e-03 -7.959091370786e-02 -1.870704457766e-03 1.417227420715e-05
-7.813849702685e-03 7.952327083134e-03 -2.590456780356e-02 -1.842640917083e-03 7.615127666535e-05
-1.761742404694e-02 6.017462952227e-03 -1.168795172901e-01 -1.734657535302e-03 1.203191588608e-04
-2.415728842828e-01 4.387982387056e-03 -3.925089711962e-02 -1.562295693748e-03 1.791756010091e-04
-9.611921828617e-02 2.942333787057e-03 1.198375106059e-01 -1.379275108343e-03 2.281603438926e-04
-1.897863070918e-03 1.621374978499e-03 4.598288591432e-02 -1.148701965638e-03 2.522260733049e-04
-4.153446457531e-03 6.814834885089e-04 -5.751355901644e-03 -8.681661298027e-04 2.764354421807e-04
-1.340057487421e-02 -1.703755300540e-04 7.924170023270e-03 -6.096049622968e-04 2.627699545098e-04
1.169489358901e-02 -6.371924168369e-04 4.142580316102e-02 -3.130928842952e-04 2.477421630721e-04
6.945103144784e-02 -8.569399205276e-04 -3.953361239770e-02 -6.556544498747e-05 2.178956086278e-04
-6.737233120639e-02 -7.834318352163e-04 -3.761561869230e-02 1.368962068942e-04 1.852632853915e-04
-5.780205936755e-03 -4.637612150824e-04 2.577985818788e-02 3.507391391447e-04 1.511804408646e-04
-1.581261483063e-02 5.477053570165e-05 3.531734114753e-03 4.983164561000e-04 1.180542667785e-04
1.283262292751e-03 6.127928441771e-04 7.606669657136e-02 5.829366237991e-04 7.599260870621e-05
1.363207783121e-01 1.170926953629e-03 -6.866412811447e-02 6.389337107710e-04 2.898506041269e-05
-1.360449939362e-01 1.735802069316e-03 -1.970658074797e-02 6.260670133927e-04 -1.396192111296e-05
9.690761681616e-02 2.325037047620e-03 1.478294064879e-02 5.765356415415e-04 -4.363188099739e-05
-1.064791126386e-01 2.853767377702e-03 -1.793023194208e-02 5.275834724597e-04 -6.585514944171e-05
6.104715293200e-02 3.318869579337e-03 6.931464952454e-02 4.336661116106e-04 -7.818801940073e-05
3.215018641048e-02 3.777590774138e-03 -1.635108738045e-02 3.780260811278e-04 -7.321444697136e-05
2.834497817111e-02 4.089997978062e-03 1.963962279546e-02 3.107680249067e-04 -6.962555679781e-05
7.142943200140e-02 4.236389462146e-03 -2.547844854603e-02 2.766483695788e-04 -7.267313844840e-05
-2.261191892094e-02 4.462804448325e-03 -2.641403369137e-02 1.892252146669e-04 -5.563032928535e-05
1.860136461866e-02 4.678509650936e-03 6.090666922823e-02 1.428394687300e-04 -3.339371774231e-05
9.920141953552e-02 4.851199898993e-03 -3.133537646025e-02 1.801506557019e-04 -1.577689402694e-05
-4.406938830183e-02 5.017157431103e-03 -8.433878266717e-02 2.098250435348e-04 -3.053146040057e-06
-6.947614579882e-02 5.198073380729e-03 -4.402519579645e-02 2.118280073136e-04 5.212608285423e-06
-1.321197798947e-01 5.434430921612e-03 8.214939194939e-02 2.254827409892e-04 1.264253783041e-05
9.482263809997e-02 5.662830770541e-03 4.903240640553e-02 2.320893588940e-04 1.130710636564e-05
-3.405496708369e-02 5.969236116260e-03 -9.526237551516e-02 1.999178284250e-04 1.343752647358e-05
-9.570211293036e-02 6.212643536468e-03 8.001686162523e-02 1.945359611730e-04 4.379924418722e-06
1.259787561668e-01 6.436505274550e-03 -3.582197078666e-02 2.011728531885e-04 -7.998892236398e-06
-1.673460545037e-01 6.636913733654e-03 -4.805528100591e-03 1.871901728427e-04 -2.058712373994e-05
1.163676999656e-01 6.809683922648e-03 8.617454965467e-02 1.570282899022e-04 -3.021201107525e-05
5.003044805673e-03 6.922211687941e-03 -3.825653675848e-02 1.170077603662e-04 -3.807850015338e-05
3.985462644862e-02 6.916022036834e-03 1.086905996284e-01 6.019774293248e-05 -4.956196986218e-05
2.223842440624e-01 7.011709237042e-03 5.152089576082e-02 1.578475772404e-05 -3.778939583058e-05
1.428964179703e-01 7.048695537607e-03 -1.222614099360e-01 -5.395263707489e-06 -2.421712712166e-05
-2.213857580950e-02 6.948835223337e-03 -9.738115224897e-02 -5.792927446275e-05 -2.079805994347e-05
-5.186588652768e-02 6.844286997405e-03 -5.979876392803e-02 -8.664868809849e-05 -1.446756918070e-05
-1.417361036656e-01 6.662275013026e-03 -1.326502004684e-02 -9.235523370319e-05 -1.781868006995e-05
-7.839592662136e-02 6.652164411269e-03 6.684660950803e-02 -1.123323558328e-04 -3.457403907393e-06
-8.042884649495e-03 6.571336256368e-03 -2.888590368219e-03 -7.861207140656e-05 -3.394042224522e-06
-8.417310735779e-02 6.570616889000e-03 6.633151534258e-02 -8.467786790568e-05 -3.239372630821e-07
1.246201460357e-01 6.516495929477e-03 3.149493148419e-02 -6.266566757381e-05 -9.618966600259e-06
-2.118324438940e-02 6.399512768216e-03 -8.785831506140e-02 -8.765054787835e-05 -2.995284873519e-05
-5.109648408714e-02 6.317898780369e-03 -2.825698987287e-02 -1.101568113465e-04 -4.526010117352e-05
-7.769722413513e-02 6.200595662772e-03 5.156694972481e-02 -1.378322055625e-04 -5.991132028421e-05
5.203741536248e-02 6.080402217509e-03 1.414550812785e-01 -1.919421390203e-04 -6.522806185803e-05
2.052129384218e-01 5.832457922794e-03 1.803941362587e-02 -2.628891106785e-04 -7.205665135512e-05
8.811624261422e-02 5.513076630726e-03 -1.185532301880e-01 -3.143377045429e-04 -7.097589465841e-05
-3.189352195412e-02 5.234546668315e-03 -2.724812977604e-02 -3.656103369658e-04 -4.772992653159e-05
3.361998306215e-02 4.795219875960e-03 6.573732102553e-03 -4.393680969109e-04 -2.768942057855e-05
-1.874605774901e-02 4.484768901904e-03 -3.517372703263e-02 -4.381691971538e-04 2.019474478695e-05
-3.672747100311e-02 3.950164439235e-03 1.267674048807e-02 -4.136239543528e-04 4.638882449899e-05
6.607423227128e-03 3.512096082319e-03 4.565350486069e-02 -3.750816444966e-04 8.262482775333e-05
5.457953871826e-02 3.208764782144e-03 4.715317621101e-04 -2.899249695539e-04 1.251371934705e-04
7.550486751349e-03 2.838810940293e-03 -3.415198071262e-02 -1.669584382638e-04 1.406172399578e-04
-1.372442270698e-02 2.801624283562e-03 -2.636340418378e-02 -3.964452590215e-05 1.700756419357e-04
-4.517632161622e-02 2.672234362561e-03 -6.668374035758e-02 1.031620245629e-04 1.564170885983e-04
-1.470919034221e-01 2.868167859043e-03 5.525441159763e-02 2.624520159402e-04 1.470849745666e-04
6.533250157905e-02 3.173118193041e-03 1.078867558600e-01 3.981133931043e-04 1.159942656813e-04
6.868160829776e-02 3.557691055739e-03 -1.173640343607e-01 5.301647269724e-04 6.313771483992e-05
-1.693955671424e-01 4.052163231148e-03 -6.957703741121e-02 5.840864997150e-04 -2.624443755053e-07
-7.047246652465e-02 4.641625320930e-03 4.793716938770e-02 5.513239950835e-04 -6.455825272854e-05
-7.352122836696e-02 5.133269293608e-03 7.286520789335e-02 4.308726133948e-04 -1.394020277011e-04
7.525794926205e-02 5.527053933741e-03 1.017808428790e-01 2.311710139317e-04 -2.096775242750e-04
1.300404573910e-01 5.702135983184e-03 9.296152143915e-04 -1.480716195961e-05 -2.750222714661e-04
7.711717969083e-02 5.549582816127e-03 -1.326676716347e-02 -3.198533227159e-04 -3.345104394453e-04
1.035069230641e-01 5.109956208247e-03 -7.169788785993e-02 -6.803352152417e-04 -3.706606944751e-04
-6.627859602902e-02 4.158429198908e-03 -1.947674096703e-02 -1.058992308635e-03 -4.014795370728e-04
6.455344113001e-02 2.905223769681e-03 7.503527004843e-02 -1.463606716297e-03 -3.960674177314e-04
8.379194406784e-02 1.331286499333e-03 6.450751074183e-03 -1.830569025975e-03 -3.563780610399e-04
7.745494327837e-02 -7.836257618046e-04 -5.645574818672e-02 -2.223187475883e-03 -3.131553975729e-04
-2.911955230561e-02 -3.237192232112e-03 -2.381884276758e-02 -2.518188540534e-03 -2.505351497385e-04
2.981725774322e-02 -6.029285884133e-03 6.419499709035e-02 -2.728783206092e-03 -1.820250266906e-04
9.927044187508e-02 -8.808566503205e-03 -8.941195703950e-02 -2.829580302078e-03 -8.143857604986e-05
-1.490066563358e-01 -1.168291282847e-02 3.391988309650e-02 -2.875363122764e-03 2.013415074596e-05
1.671102080681e-01 -1.456294543732e-02 1.463114463528e-03 -2.807571006717e-03 1.148911984115e-04
-1.460804274087e-01 -1.732622165009e-02 -1.465945687265e-01 -2.662898340904e-03 1.995882952131e-04
-1.260789293849e-01 -1.972054048178e-02 6.218904996191e-02 -2.380242358017e-03 2.881870442347e-04
-2.170232748490e-02 -2.205203871907e-02 -3.252535618092e-02 -2.099097475395e-03 3.307592185957e-04
-1.911296417467e-01 -2.397930851284e-02 4.721009209825e-03 -1.736521717087e-03 3.605011315039e-04
-1.226030906525e-02 -2.555793872784e-02 -2.975848305381e-02 -1.376627843960e-03 3.664649944078e-04
-2.506466078543e-01 -2.669587285211e-02 2.259723278080e-02 -9.981692296956e-04 3.603323158617e-04
3.293415649636e-02 -2.741096982984e-02 1.136747279474e-01 -6.247383928304e-04 3.438638790273e-04
-2.329715195959e-02 -2.788154368787e-02 -2.311743928977e-04 -3.438321025832e-04 3.036870917328e-04
3.247180771056e-02 -2.815159801791e-02 6.269130800161e-03 -7.243214248762e-05 2.449701589951e-04
-1.075889035926e-02 -2.807356264517e-02 -8.769687299189e-03 1.779887190579e-04 1.962181716604e-04
1.493243311218e-02 -2.774983779984e-02 -2.699853486825e-02 3.244959746560e-04 1.565999692234e-04
-6.475596009576e-02 -2.739245150643e-02 -1.399535809997e-02 4.267535640696e-04 1.110767314301e-04
-1.305828308776e-02 -2.683027044099e-02 6.266219549015e-02 5.311195912528e-04 8.778506199115e-05
6.056843088455e-02 -2.630750576095e-02 1.360301381143e-02 6.107449872962e-04 6.176570769989e-05
1.414774453511e-02 -2.573560907532e-02 -7.408354877708e-03 6.786353640496e-04 4.608028553508e-05
4.575172112913e-02 -2.507892307419e-02 -4.024176537456e-02 7.306664648572e-04 4.476576254400e-05
-6.633578621402e-02 -2.437345242715e-02 -2.380635489066e-02 7.912771437092e-04 5.068289631723e-05
-1.860988652191e-03 -2.351247030969e-02 9.407856757571e-02 8.471376423501e-04 7.227385430165e-05
1.218213489374e-01 -2.264104094536e-02 -1.333878309862e-01 9.397855291074e-04 8.625217572319e-05
-2.686366506246e-01 -2.171576488685e-02 -1.227012695458e-01 1.034247812764e-03 9.234420662251e-05
-1.235811901542e-01 -2.069219952833e-02 5.273135516607e-02 1.130612468681e-03 9.195661492090e-05
-1.631739402925e-01 -1.943126421851e-02 1.152258463810e-01 1.244602508254e-03 9.922240731991e-05
1.068705026078e-01 -1.821001292395e-02 5.048690949776e-02 1.321601409986e-03 8.015856019732e-05
-6.220012129697e-02 -1.686685901018e-02 -7.129524009086e-02 1.413066460441e-03 5.626425787013e-05
-3.571997757391e-02 -1.537619960160e-02 -1.992069013867e-03 1.434880116406e-03 3.496916477303e-05
-6.618425932470e-02 -1.392666635221e-02 1.517450973834e-01 1.498648560704e-03 -1.173145145746e-06
2.677702171928e-01 -1.239417466506e-02 -6.342677562326e-02 1.455326429488e-03 -3.007085677617e-05
-1.930378105712e-01 -1.091968799023e-02 -1.144895803219e-01 1.387553420111e-03 -6.049006021191e-05
3.879105654894e-02 -9.603596379273e-03 7.591379799814e-02 1.291391886438e-03 -9.753701231843e-05
-4.121021457494e-02 -8.265164205887e-03 2.909272478441e-02 1.163804889860e-03 -1.128524090980e-04
9.697650611776e-02 -7.192474431071e-03 1.054164703062e-01 1.025561587282e-03 -1.365697020340e-04
1.696227260375e-01 -6.116272839015e-03 -1.103239184424e-01 8.581955014271e-04 -1.328785131035e-04
-1.236713307670e-01 -5.308339161076e-03 -1.277072532175e-01 7.379161608441e-04 -1.342880540989e-04
-8.579178039754e-02 -4.677203301359e-03 1.201346261794e-01 5.859402194992e-04 -1.308632438502e-04
1.165979215919e-01 -4.062637839023e-03 3.641996579428e-02 5.035316269358e-04 -1.061730810342e-04
-1.295184880899e-02 -3.586939795396e-03 -1.184533154980e-01 4.136712580590e-04 -7.984523912059e-05
-1.203087094041e-01 -3.158182014546e-03 6.164963825827e-02 3.698087812438e-04 -4.612863809259e-05
1.103474277076e-01 -2.752733467718e-03 4.086466704419e-02 3.410273786347e-04 -8.356213148165e-06
-3.857937531571e-02 -2.401930877115e-03 -7.394260614128e-02 3.478382208268e-04 2.358264960461e-05
-3.753778457500e-02 -1.997663241782e-03 3.490857590899e-03 4.166771108397e-04 5.644495430255e-05
-3.159766013391e-02 -1.465449944563e-03 8.325700765324e-03 5.207889892249e-04 9.341047606709e-05
-2.088638304435e-02 -8.901626914193e-04 3.193810702655e-02 6.411401855290e-04 1.195485651239e-04
3.227855391920e-02 -1.673551552305e-04 1.912909609474e-02 7.607374462107e-04 1.441571532270e-04
